year_start,year_end,flow_type,dest_statefips,origin_statefips,origin_state_abbr,origin_state_name,n_returns,n_exemptions,agi_thousands
2014,2015,inflow,15,97,HI,"HI Total Migration-US",20288,37820,1086159
2014,2015,inflow,15,98,HI,"HI Total Migration-Foreign",1671,3846,92969
2014,2015,inflow,15,97,HI,"HI Total Migration-Same State",2761,4725,115253
2014,2015,inflow,15,15,HI,"HI Non-migrants",542461,1107755,35364835
2014,2015,inflow,15,06,CA,"California",4508,7779,301849
2014,2015,inflow,15,57,FR,"Foreign",1671,3846,92969
2014,2015,inflow,15,48,TX,"Texas",1533,3170,72764
2014,2015,inflow,15,53,WA,"Washington",1350,2716,69385
2014,2015,inflow,15,12,FL,"Florida",1119,1921,50010
2014,2015,inflow,15,36,NY,"New York",741,1247,31416
2014,2015,inflow,15,51,VA,"Virginia",720,1542,41508
2014,2015,inflow,15,13,GA,"Georgia",686,1466,29395
2014,2015,inflow,15,32,NV,"Nevada",649,1150,28727
2014,2015,inflow,15,08,CO,"Colorado",618,1216,33076
2014,2015,inflow,15,37,NC,"North Carolina",601,1250,22495
2014,2015,inflow,15,04,AZ,"Arizona",588,1049,28465
2014,2015,inflow,15,41,OR,"Oregon",549,922,23668
2014,2015,inflow,15,17,IL,"Illinois",442,691,22920
2014,2015,inflow,15,24,MD,"Maryland",376,709,23466
2014,2015,inflow,15,42,PA,"Pennsylvania",336,589,18168
2014,2015,inflow,15,45,SC,"South Carolina",309,588,12902
2014,2015,inflow,15,02,AK,"Alaska",303,628,13113
2014,2015,inflow,15,49,UT,"Utah",297,663,12908
2014,2015,inflow,15,39,OH,"Ohio",292,506,10364
2014,2015,inflow,15,29,MO,"Missouri",292,611,12991
2014,2015,inflow,15,47,TN,"Tennessee",278,580,12809
2014,2015,inflow,15,26,MI,"Michigan",276,495,13273
2014,2015,inflow,15,34,NJ,"New Jersey",266,432,14791
2014,2015,inflow,15,25,MA,"Massachusetts",260,401,15934
2014,2015,inflow,15,21,KY,"Kentucky",229,547,7891
2014,2015,inflow,15,09,CT,"Connecticut",225,360,10761
2014,2015,inflow,15,40,OK,"Oklahoma",201,432,24304
2014,2015,inflow,15,27,MN,"Minnesota",182,279,10897
2014,2015,inflow,15,20,KS,"Kansas",181,429,7152
2014,2015,inflow,15,01,AL,"Alabama",175,345,7418
2014,2015,inflow,15,16,ID,"Idaho",172,319,9150
2014,2015,inflow,15,18,IN,"Indiana",170,319,23301
2014,2015,inflow,15,55,WI,"Wisconsin",167,278,7425
2014,2015,inflow,15,22,LA,"Louisiana",147,272,6469
2014,2015,inflow,15,35,NM,"New Mexico",144,261,7794
2014,2015,inflow,15,28,MS,"Mississippi",96,170,3485
2014,2015,inflow,15,05,AR,"Arkansas",96,192,3035
2014,2015,inflow,15,30,MT,"Montana",87,170,6128
2014,2015,inflow,15,19,IA,"Iowa",85,162,4670
2014,2015,inflow,15,23,ME,"Maine",76,136,4681
2014,2015,inflow,15,31,NE,"Nebraska",74,127,2946
2014,2015,inflow,15,33,NH,"New Hampshire",65,100,3008
2014,2015,inflow,15,11,DC,"District Of Columbia",59,94,4711
2014,2015,inflow,15,44,RI,"Rhode Island",52,95,5072
2014,2015,inflow,15,54,WV,"West Virginia",44,81,1406
2014,2015,inflow,15,56,WY,"Wyoming",44,85,2638
2014,2015,inflow,15,38,ND,"North Dakota",41,77,1703
2014,2015,inflow,15,10,DE,"Delaware",38,71,1496
2014,2015,inflow,15,46,SD,"South Dakota",30,66,1426
2014,2015,inflow,15,50,VT,"Vermont",19,32,797
2014,2015,inflow,16,96,ID,"ID Total Migration-US and Foreign",18284,36633,953883
2014,2015,inflow,16,97,ID,"ID Total Migration-US",17848,35607,930290
2014,2015,inflow,16,98,ID,"ID Total Migration-Foreign",436,1026,23593
2014,2015,inflow,16,97,ID,"ID Total Migration-Same State",14508,30193,522058
2014,2015,inflow,16,16,ID,"ID Non-migrants",546985,1283315,32767635
2014,2015,inflow,16,06,CA,"California",3253,6743,213209
2014,2015,inflow,16,53,WA,"Washington",2981,5594,133290
2014,2015,inflow,16,49,UT,"Utah",1536,3481,65366
2014,2015,inflow,16,41,OR,"Oregon",1472,2894,68881
2014,2015,inflow,16,48,TX,"Texas",835,1777,48443
2014,2015,inflow,16,32,NV,"Nevada",808,1659,36404
2014,2015,inflow,16,04,AZ,"Arizona",801,1604,37278
2014,2015,inflow,16,30,MT,"Montana",653,1262,27629
2014,2015,inflow,16,08,CO,"Colorado",631,1207,32062
2014,2015,inflow,16,57,FR,"Foreign",436,1026,23593
2014,2015,inflow,16,56,WY,"Wyoming",411,856,21203
2014,2015,inflow,16,12,FL,"Florida",367,687,15603
2014,2015,inflow,16,02,AK,"Alaska",335,647,21140
2014,2015,inflow,16,38,ND,"North Dakota",290,565,16258
2014,2015,inflow,16,37,NC,"North Carolina",201,416,8216
2014,2015,inflow,16,17,IL,"Illinois",191,363,10431
2014,2015,inflow,16,51,VA,"Virginia",187,345,11096
2014,2015,inflow,16,36,NY,"New York",186,316,11323
2014,2015,inflow,16,35,NM,"New Mexico",186,397,8878
2014,2015,inflow,16,15,HI,"Hawaii",162,311,5773
2014,2015,inflow,16,29,MO,"Missouri",157,288,6994
2014,2015,inflow,16,27,MN,"Minnesota",151,279,7230
2014,2015,inflow,16,13,GA,"Georgia",148,331,8131
2014,2015,inflow,16,42,PA,"Pennsylvania",145,257,7678
2014,2015,inflow,16,39,OH,"Ohio",134,235,6752
2014,2015,inflow,16,26,MI,"Michigan",132,222,4240
2014,2015,inflow,16,55,WI,"Wisconsin",108,181,6312
2014,2015,inflow,16,40,OK,"Oklahoma",101,202,3875
2014,2015,inflow,16,19,IA,"Iowa",99,178,3683
2014,2015,inflow,16,47,TN,"Tennessee",98,234,5830
2014,2015,inflow,16,20,KS,"Kansas",97,205,5914
2014,2015,inflow,16,18,IN,"Indiana",97,186,5219
2014,2015,inflow,16,46,SD,"South Dakota",84,144,4356
2014,2015,inflow,16,24,MD,"Maryland",82,165,5351
2014,2015,inflow,16,31,NE,"Nebraska",80,170,4164
2014,2015,inflow,16,34,NJ,"New Jersey",66,118,4948
2014,2015,inflow,16,22,LA,"Louisiana",65,125,2854
2014,2015,inflow,16,25,MA,"Massachusetts",65,111,3895
2014,2015,inflow,16,45,SC,"South Carolina",62,126,3151
2014,2015,inflow,16,05,AR,"Arkansas",61,133,5094
2014,2015,inflow,16,21,KY,"Kentucky",60,131,3148
2014,2015,inflow,16,01,AL,"Alabama",49,95,2383
2014,2015,inflow,16,28,MS,"Mississippi",42,74,1336
2014,2015,inflow,16,09,CT,"Connecticut",40,60,2365
2014,2015,inflow,16,33,NH,"New Hampshire",38,58,1762
2014,2015,inflow,16,54,WV,"West Virginia",34,68,2195
2014,2015,inflow,16,50,VT,"Vermont",25,46,1299
2014,2015,inflow,16,23,ME,"Maine",21,28,421
2014,2015,inflow,16,11,DC,"District Of Columbia",21,33,17226
2014,2015,inflow,16,10,DE,"Delaware",-1,-1,-1
2014,2015,inflow,16,44,RI,"Rhode Island",-1,-1,-1
2014,2015,inflow,17,96,IL,"IL Total Migration-US and Foreign",73426,126459,4246750
2014,2015,inflow,17,97,IL,"IL Total Migration-US",71459,122396,4050999
2014,2015,inflow,17,98,IL,"IL Total Migration-Foreign",1967,4063,195751
2014,2015,inflow,17,97,IL,"IL Total Migration-Same State",105519,195035,5694945
2014,2015,inflow,17,17,IL,"IL Non-migrants",4857323,10604004,384604563
2014,2015,inflow,17,18,IN,"Indiana",6788,12317,295696
2014,2015,inflow,17,48,TX,"Texas",5747,11054,363185
2014,2015,inflow,17,06,CA,"California",5405,9125,398651
2014,2015,inflow,17,55,WI,"Wisconsin",5106,8589,243273
2014,2015,inflow,17,29,MO,"Missouri",4889,8414,214392
2014,2015,inflow,17,12,FL,"Florida",4659,7583,225795
2014,2015,inflow,17,26,MI,"Michigan",3611,5480,200400
2014,2015,inflow,17,19,IA,"Iowa",2978,5243,118963
2014,2015,inflow,17,36,NY,"New York",2957,4518,272996
2014,2015,inflow,17,39,OH,"Ohio",2550,3958,168429
2014,2015,inflow,17,57,FR,"Foreign",1967,4063,195751
2014,2015,inflow,17,13,GA,"Georgia",1946,3584,105366
2014,2015,inflow,17,04,AZ,"Arizona",1804,3066,103580
2014,2015,inflow,17,27,MN,"Minnesota",1562,2656,89499
2014,2015,inflow,17,47,TN,"Tennessee",1541,2852,62401
2014,2015,inflow,17,51,VA,"Virginia",1514,2553,95221
2014,2015,inflow,17,37,NC,"North Carolina",1460,2609,79538
2014,2015,inflow,17,08,CO,"Colorado",1451,2370,85995
2014,2015,inflow,17,42,PA,"Pennsylvania",1408,2334,98410
2014,2015,inflow,17,34,NJ,"New Jersey",1170,2057,112998
2014,2015,inflow,17,21,KY,"Kentucky",1098,1912,48796
2014,2015,inflow,17,53,WA,"Washington",1023,1822,71974
2014,2015,inflow,17,25,MA,"Massachusetts",1022,1492,78186
2014,2015,inflow,17,24,MD,"Maryland",798,1317,51246
2014,2015,inflow,17,32,NV,"Nevada",720,1198,34953
2014,2015,inflow,17,20,KS,"Kansas",656,1114,34462
2014,2015,inflow,17,05,AR,"Arkansas",607,1132,24461
2014,2015,inflow,17,45,SC,"South Carolina",584,975,28324
2014,2015,inflow,17,01,AL,"Alabama",561,1045,25851
2014,2015,inflow,17,28,MS,"Mississippi",556,1107,17271
2014,2015,inflow,17,22,LA,"Louisiana",535,961,27299
2014,2015,inflow,17,09,CT,"Connecticut",510,813,48499
2014,2015,inflow,17,40,OK,"Oklahoma",502,930,20310
2014,2015,inflow,17,31,NE,"Nebraska",440,749,23102
2014,2015,inflow,17,41,OR,"Oregon",394,610,16674
2014,2015,inflow,17,11,DC,"District Of Columbia",385,492,30501
2014,2015,inflow,17,49,UT,"Utah",319,609,17281
2014,2015,inflow,17,35,NM,"New Mexico",318,591,16375
2014,2015,inflow,17,15,HI,"Hawaii",297,496,13079
2014,2015,inflow,17,02,AK,"Alaska",213,376,11020
2014,2015,inflow,17,54,WV,"West Virginia",157,280,7278
2014,2015,inflow,17,38,ND,"North Dakota",145,206,5936
2014,2015,inflow,17,46,SD,"South Dakota",143,284,6124
2014,2015,inflow,17,30,MT,"Montana",142,231,6146
2014,2015,inflow,17,44,RI,"Rhode Island",135,207,9299
2014,2015,inflow,17,56,WY,"Wyoming",125,199,5600
2014,2015,inflow,17,16,ID,"Idaho",122,225,6591
2014,2015,inflow,17,33,NH,"New Hampshire",111,193,11159
2014,2015,inflow,17,23,ME,"Maine",111,172,5314
2014,2015,inflow,17,10,DE,"Delaware",106,177,5805
2014,2015,inflow,17,50,VT,"Vermont",78,119,7291
2014,2015,inflow,18,96,IN,"IN Total Migration-US and Foreign",41152,78653,1938746
2014,2015,inflow,18,97,IN,"IN Total Migration-US",40534,77295,1890677
2014,2015,inflow,18,98,IN,"IN Total Migration-Foreign",618,1358,48069
2014,2015,inflow,18,97,IN,"IN Total Migration-Same State",69933,129068,2891508
2014,2015,inflow,18,18,IN,"IN Non-migrants",2413153,5296632,150655847
2014,2015,inflow,18,17,IL,"Illinois",8183,16296,385036
2014,2015,inflow,18,21,KY,"Kentucky",3718,6879,143020
2014,2015,inflow,18,39,OH,"Ohio",3563,6558,171329
2014,2015,inflow,18,26,MI,"Michigan",3051,5728,137051
2014,2015,inflow,18,12,FL,"Florida",3004,5286,130761
2014,2015,inflow,18,48,TX,"Texas",2487,5127,96840
2014,2015,inflow,18,06,CA,"California",1830,3448,94148
2014,2015,inflow,18,47,TN,"Tennessee",1158,2251,46182
2014,2015,inflow,18,13,GA,"Georgia",965,1878,38812
2014,2015,inflow,18,37,NC,"North Carolina",944,1865,40413
2014,2015,inflow,18,36,NY,"New York",942,1739,45284
2014,2015,inflow,18,51,VA,"Virginia",745,1423,36184
2014,2015,inflow,18,29,MO,"Missouri",727,1343,32636
2014,2015,inflow,18,42,PA,"Pennsylvania",723,1334,44671
2014,2015,inflow,18,04,AZ,"Arizona",671,1253,63488
2014,2015,inflow,18,55,WI,"Wisconsin",668,1299,34291
2014,2015,inflow,18,57,FR,"Foreign",618,1358,48069
2014,2015,inflow,18,08,CO,"Colorado",607,1082,28196
2014,2015,inflow,18,45,SC,"South Carolina",440,865,19742
2014,2015,inflow,18,27,MN,"Minnesota",419,828,26533
2014,2015,inflow,18,01,AL,"Alabama",412,819,19452
2014,2015,inflow,18,24,MD,"Maryland",395,741,23737
2014,2015,inflow,18,34,NJ,"New Jersey",388,823,23894
2014,2015,inflow,18,53,WA,"Washington",367,716,21166
2014,2015,inflow,18,19,IA,"Iowa",367,704,17713
2014,2015,inflow,18,20,KS,"Kansas",297,607,13344
2014,2015,inflow,18,22,LA,"Louisiana",277,526,11448
2014,2015,inflow,18,05,AR,"Arkansas",265,496,9788
2014,2015,inflow,18,40,OK,"Oklahoma",261,488,9230
2014,2015,inflow,18,28,MS,"Mississippi",245,484,8175
2014,2015,inflow,18,32,NV,"Nevada",232,435,9432
2014,2015,inflow,18,25,MA,"Massachusetts",216,357,11650
2014,2015,inflow,18,54,WV,"West Virginia",174,329,8639
2014,2015,inflow,18,49,UT,"Utah",168,357,7154
2014,2015,inflow,18,35,NM,"New Mexico",166,317,8107
2014,2015,inflow,18,09,CT,"Connecticut",159,276,16051
2014,2015,inflow,18,41,OR,"Oregon",155,269,5860
2014,2015,inflow,18,15,HI,"Hawaii",151,272,5691
2014,2015,inflow,18,31,NE,"Nebraska",146,275,7016
2014,2015,inflow,18,16,ID,"Idaho",100,187,3592
2014,2015,inflow,18,38,ND,"North Dakota",97,160,4917
2014,2015,inflow,18,02,AK,"Alaska",95,172,3718
2014,2015,inflow,18,46,SD,"South Dakota",91,169,4593
2014,2015,inflow,18,11,DC,"District Of Columbia",76,115,5001
2014,2015,inflow,18,56,WY,"Wyoming",72,150,2615
2014,2015,inflow,18,33,NH,"New Hampshire",66,102,3778
